Language,Error Type,Message,File Path,Code
elixir,compile_error,"error: cannot invoke remote function String.length/1 inside guards
Line 8:   Solution.dp/3
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Medium\partition-string-into-minimum-beautiful-substrings\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec minimum_beautiful_substrings(s :: String.t) :: integer
  def minimum_beautiful_substrings(s) do
    memo = :maps.from_list(Enum.map(0..String.length(s) - 1, &{&1, -1}))
    dp(s, 0, Map.put(memo, String.length(s), 0))
  end

  defp dp(_, pos, memo) when pos == String.length(memo) - 1, do: Map.get(memo, pos)
  defp dp(s, pos, memo) do
    case Map.get(memo, pos) do
      -1 ->
        len = String.length(s)
        {min, new_memo} =
          Enum.reduce_while(1..(len - pos), {nil, memo}, fn i, {min, memo_acc} ->
            substring = String.slice(s, pos, i)
            if valid_and_power_of_5?(substring) do
              next_pos = pos + i
              next_min = dp(s, next_pos, memo_acc)
              cond do
                next_min == -1 -> {:cont, {min, memo_acc}}
                min == nil or next_min + 1 < min -> {:cont, {next_min + 1, Map.put(memo_acc, pos, next_min + 1)}}
                true -> {:cont, {min, memo_acc}}
              end
            else
              {:cont, {min, memo_acc}}
            end
          end)

        case min do
          nil -> Map.put(new_memo, pos, -1)
          _ -> new_memo
        end

      min -> memo
    end
    |> Map.get(pos)
  end

  defp valid_and_power_of_5?(s) do
    with false <- String.starts_with?(s, ""0""),
         {:ok, num} <- Integer.parse(s, 2),
         true <- is_power_of_5?(num) do
      true
    else
      _ -> false
    end
  end

  defp is_power_of_5?(1), do: true
  defp is_power_of_5?(n) when n > 1 and rem(n, 5) == 0, do: is_power_of_5?(div(n, 5))
  defp is_power_of_5?(_), do: false
end"
elixir,compile_error,"error: cannot find or invoke local prev_char/1 inside guards. Only macros can be invoked in a guards and they must be defined before their invocation. Called as: prev_char(x)
Line 10:   Solution.remove_almost_equal_characters/1
error: cannot find or invoke local next_char/1 inside guards. Only macros can be invoked in a guards and they must be defined before their invocation. Called as: next_char(x)
Line 10:   Solution.remove_almost_equal_characters/1
warning: function prev_char/1 is unused
Line 17:   Solution (module)
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Medium\remove-adjacent-almost-equal-characters\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec remove_almost_equal_characters(word :: String.t) :: integer
  def remove_almost_equal_characters(word) do
    word
    |> String.codepoints()
    |> Enum.reduce({0, nil}, fn x, {acc, prev} -> 
      case prev do
        nil -> {acc, x}
        ^x -> {acc + 1, next_char(x)}
        prev when prev in [prev_char(x), next_char(x)] -> {acc + 1, next_char(next_char(x))}
        _ -> {acc, x}
      end
    end)
    |> elem(0)
  end

  defp prev_char(char) do
    [code] = char |> String.to_charlist()
    if code > 97, do: <<code - 1 :: utf8>>, else: <<122 :: utf8>>
  end

  defp next_char(char) do
    [code] = char |> String.to_charlist()
    if code < 122, do: <<code + 1 :: utf8>>, else: <<97 :: utf8>>
  end
end"
elixir,compile_error,"error: cannot invoke remote function String.contains?/2 inside guards
Line 8:   Solution.sort_vowels/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)
    (elixir 1.15.7) src/elixir_fn.erl:17: anonymous fn/4 in :elixir_fn.expand/4
    (stdlib 5.1.1) lists.erl:1706: :lists.mapfoldl_1/3",../questions/Medium\sort-vowels-in-a-string\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec sort_vowels(s :: String.t) :: String.t
  def sort_vowels(s) do
    vowels = Enum.filter(s, &String.contains?(""aeiouAEIOU"", &1))
    sorted_vowels = Enum.sort_by(vowels, &(&1))

    Enum.map_join(s, """", fn
      <<char>> when String.contains?(""aeiouAEIOU"", <<char>>) ->
        {vowel, _} = Enum.split(sorted_vowels, 1)
        hd(vowel)
      char ->
        char
    end)
  end
end"
elixir,compile_error,"error: cannot invoke remote function String.contains?/2 inside guards
Line 9:   Solution.sort_vowels/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)
    (elixir 1.15.7) expanding macro: Kernel.|>/2
Line 9:     Solution.sort_vowels/1",../questions/Medium\sort-vowels-in-a-string\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec sort_vowels(s :: String.t) :: String.t
  def sort_vowels(s) do
    vowels = Enum.filter(s, fn x -> ""aeiouAEIOU"" |> String.contains?(<<x>>) end)
    sorted_vowels = Enum.sort_by(vowels, &(&1))
    vowels_idx = Stream.with_index(vowels) |> Enum.into(%{})

    Enum.map_join(s, """", fn
      <<char>> = c when ""aeiouAEIOU"" |> String.contains?(c) ->
        {vowel, _rest} = List.pop_at(sorted_vowels, Map.fetch!(vowels_idx, {char, 0}))
        vowels_idx = Map.update!(vowels_idx, {char, 0}, &(&1 + 1))
        vowel
      char ->
        char
    end)
  end
end"
elixir,compile_error,"error: undefined variable ""vowel""
Line 10:   Solution.sort_vowels/1
error: undefined variable ""tail""
Line 10:   Solution.sort_vowels/1
error: undefined variable ""vowel""
Line 10:   Solution.sort_vowels/1
warning: variable ""vowels"" is unused (there is a variable with the same name in the context, use the pin operator (^) to match on it or prefix this variable with underscore if it is not meant to be used)
Line 9:   Solution.sort_vowels/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Medium\sort-vowels-in-a-string\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec sort_vowels(s :: String.t) :: String.t
  def sort_vowels(s) do
    vowels = String.graphemes(s)
             |> Enum.filter(&(&1 in [""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", ""I"", ""O"", ""U""]))
    sorted_vowels = Enum.sort(vowels)

    Enum.reduce(String.graphemes(s), {sorted_vowels, """"}, fn
      char, {vowels, acc} when char in [""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", ""I"", ""O"", ""U""] ->
        {[vowel | tail], acc <> vowel}
      char, {vowels, acc} ->
        {vowels, acc <> char}
    end)
    |> elem(1)
  end
end"
elixir,compile_error,"error: nested captures are not allowed. You cannot define a function using  the capture operator & inside another function defined via &. Got invalid nested capture: &(&1 == &2)
Line 4:   Solution.minimum_operations/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)
    (stdlib 5.1.1) lists.erl:1706: :lists.mapfoldl_1/3
    (stdlib 5.1.1) lists.erl:1707: :lists.mapfoldl_1/3
    (elixir 1.15.7) src/elixir_fn.erl:140: :elixir_fn.escape/3
    (elixir 1.15.7) src/elixir_fn.erl:112: :elixir_fn.capture_expr/6",../questions/Medium\sorting-three-groups\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec minimum_operations(nums :: [integer]) :: integer
  def minimum_operations(nums) do
    groups = Enum.group_by(nums, &(&1), &Enum.count(nums, &(&1 == &2)))
    counts = Enum.map(1..3, fn x -> Map.get(groups, x, []) |> length end)
    total = Enum.sum(counts)
    max_seq = Enum.max(counts)

    total - max_seq
  end
end"
elixir,compile_error,"error: nested captures are not allowed. You cannot define a function using  the capture operator & inside another function defined via &. Got invalid nested capture: & &1
Line 5:   Solution.minimum_operations/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)
    (stdlib 5.1.1) lists.erl:1706: :lists.mapfoldl_1/3
    (stdlib 5.1.1) lists.erl:1707: :lists.mapfoldl_1/3
    (elixir 1.15.7) src/elixir_fn.erl:140: :elixir_fn.escape/3
    (elixir 1.15.7) src/elixir_fn.erl:112: :elixir_fn.capture_expr/6",../questions/Medium\sorting-three-groups\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec minimum_operations(nums :: [integer]) :: integer
  def minimum_operations(nums) do
    groups = for x <- 1..3, do: Enum.filter(nums, fn y -> y == x end)
    sorted_groups = Enum.map(groups, &Enum.sort_by(&1, &(&1)))
    len = Enum.count(nums)
    max_correct = 0

    for i <- 0..(len-1) do
      correct = 0
      for {group, index} <- Enum.with_index(sorted_groups) do
        correct = correct + Enum.count(group, fn x -> x == i end)
        if correct < index+1, do: break, else: max_correct = max(max_correct, correct)
      end
    end

    len - max_correct
  end
end"
elixir,compile_error,"Line 28: Char 39: ** (SyntaxError) unexpectedly reached end of line. The current expression is invalid or incomplete
    |
 28 |     h % next_h == 0 or next_h % h == 0
    |                                       ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Medium\special-permutations\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @mod 1_000_000_007

  @spec special_perm(nums :: [integer]) :: integer
  def special_perm(nums) do
    nums
    |> Enum.sort()
    |> permute([], length(nums), Map.new(), 0)
    |> rem(@mod)
  end

  defp permute([], _len, _dp, count), do: count

  defp permute([h | t], len, dp, count) do
    new_count = Enum.reduce(0..len-1, count, fn i, acc ->
      if Map.get(dp, {i, h}) != nil or can_place?(i, h, t) do
        acc + permute(t -- [h], len, Map.put(dp, {i, h}, true), 1)
      else
        acc
      end
    end)
    permute(t, len, dp, new_count)
  end

  defp can_place?(_i, _h, []), do: true

  defp can_place?(i, h, [next_h | _t]) when i == 0 do
    h % next_h == 0 or next_h % h == 0
  end

  defp can_place?(_i, _h, _), do: false
end"
elixir,compile_error,"Line 26: Char 26: ** (SyntaxError) unexpected token: ]
    HINT: the ""("" on line 26 is missing terminator "")""
    |
 26 |           (sorted_nums|i|] % sorted_nums|index - 1|] == 0 or sorted_nums|index - 1|] % sorted_nums|i|] == 0) do
    |                          ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Medium\special-permutations\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @mod 1_000_000_007

  @spec special_perm(nums :: [integer]) :: integer
  def special_perm(nums) do
    nums
    |> Enum.sort()
    |> count_special_permutations(Map.new(), length(nums))
  end

  defp count_special_permutations(sorted_nums, len) do
    count_special_permutations(sorted_nums, len, 0, 0, Map.new())
  end

  defp count_special_permutations(_sorted_nums, _len, _index, count, _dp) when _index == _len do
    count
  end

  defp count_special_permutations(sorted_nums, len, index, count, dp) do
    Enum.reduce(0..len-1, count, fn i, acc ->
      if Map.get(dp, {index, i}) do
        acc
      else
        new_dp = Map.put(dp, {index, i}, true)
        if index == 0 or 
          (sorted_nums|i|] % sorted_nums|index - 1|] == 0 or sorted_nums|index - 1|] % sorted_nums|i|] == 0) do
          acc + count_special_permutations(sorted_nums, len, index + 1, 1, new_dp)
        else
          acc
        end
      end
    end)
  end
end"
elixir,compile_error,"Line 35: Char 50: ** (SyntaxError) unexpectedly reached end of line. The current expression is invalid or incomplete
    |
 35 |         num % x == 0 or x % num == 0 or dp_x == 1
    |                                                  ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Medium\special-permutations\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @mod 1_000_000_007

  @spec special_perm(nums :: [integer]) :: integer
  def special_perm(nums) do
    len = length(nums)
    nums = Enum.sort(nums)
    dp = :maps.from_list(for x <- nums, do: {x, 0})
    special_perm_helper(nums, dp, len, 0, 1)
  end

  defp special_perm_helper(_nums, _dp, 0, _mask, _res), do: _res
  defp special_perm_helper(nums, dp, len, mask, res) do
    Enum.reduce_while(nums, res, fn num, acc ->
      if (mask &&& (1 <<< Enum.find_index(nums, &(&1 == num)))) == 0 do
        new_mask = mask ||| (1 <<< Enum.find_index(nums, &(&1 == num)))
        if valid_perm?(nums, dp, num, mask) do
          new_res = special_perm_helper(nums, dp, len - 1, new_mask, acc + 1)
          {:cont, new_res}
        else
          {:cont, acc}
        end
      else
        {:cont, acc}
      end
    end) |> rem(@mod)
  end

  defp valid_perm?(_nums, _dp, _num, 0), do: true
  defp valid_perm?(nums, dp, num, mask) do
    Enum.any?(nums, fn x ->
      x_mask = 1 <<< Enum.find_index(nums, &(&1 == x))
      if (mask &&& x_mask) != 0 do
        dp_x = Map.get(dp, x)
        num % x == 0 or x % num == 0 or dp_x == 1
      else
        false
      end
    end)
  end
end"
elixir,compile_error,"warning: variable ""current_score"" is unused (if the variable is not meant to be used, prefix it with an underscore)
Line 7:   Solution.max_score_helper/6
error: cannot invoke remote function MapSet.member?/2 inside guards
Line 9:   Solution.max_score_helper/6
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)
    (elixir 1.15.7) expanding macro: Kernel.and/2
Line 9:     Solution.max_score_helper/6",../questions/Medium\visit-array-positions-to-maximize-score\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec max_score(nums :: [integer], x :: integer) :: integer
  def max_score(nums, x) do
    max_score_helper(nums, x, 0, MapSet.new(), 0, nums |> hd())
  end

  defp max_score_helper(_nums, _x, _index, _visited, max_score, current_score), do: max_score

  defp max_score_helper(nums, x, index, visited, max_score, current_score) when index < length(nums) and not MapSet.member?(visited, index) do
    new_visited = MapSet.put(visited, index)
    new_score = if index > 0 and rem(Enum.at(nums, index - 1), 2) != rem(Enum.at(nums, index), 2), do: current_score - x, else: current_score
    new_max_score = max(max_score, new_score + Enum.at(nums, index))
    Enum.reduce(index+1..length(nums)-1, new_max_score, fn i, acc ->
      max_score_helper(nums, x, i, new_visited, acc, new_score + Enum.at(nums, i))
    end)
  end

  defp max_score_helper(_nums, _x, _index, _visited, max_score, _current_score), do: max_score
end"
elixir,compile_error,"Line 13: Char 84: ** (SyntaxError) syntax error before: mod
    |
 13 |           dp = :array.set(dp, j, (:array.get(dp, j) + :array.get(dp, j - max_val)) mod @mod)
    |                                                                                    ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Medium\ways-to-express-an-integer-as-sum-of-powers\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @mod 1000000007

  @spec number_of_ways(n :: integer, x :: integer) :: integer
  def number_of_ways(n, x) do
    dp = :array.new(n + 1, default_value: 0)
    dp = :array.set(dp, 0, 1)

    for i <- 1..n do
      max_val = :math.pow(i, x) |> round()
      if max_val <= n do
        for j <- n..max_val, -1 do
          dp = :array.set(dp, j, (:array.get(dp, j) + :array.get(dp, j - max_val)) mod @mod)
        end
      end
    end

    :array.get(dp, n)
  end
end"
elixir,compile_error,"Line 14: Char 69: ** (SyntaxError) syntax error before: mod
    |
 14 |         updated_value = (:array.get(dp, j - i) + :array.get(dp, j)) mod @mod
    |                                                                     ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Medium\ways-to-express-an-integer-as-sum-of-powers\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @mod 1000000007

  @spec number_of_ways(n :: integer, x :: integer) :: integer
  def number_of_ways(n, x) do
    dp = :array.new(n + 1, default_value: 0)
    dp = :array.set(dp, 0, 1)

    1..n
    |> Enum.map(&(:math.pow(&1, x) |> round()))
    |> Enum.filter(&(n >= &1))
    |> Enum.each(fn i ->
      for j <- i..n do
        updated_value = (:array.get(dp, j - i) + :array.get(dp, j)) mod @mod
        dp = :array.set(dp, j, updated_value)
      end
    end)

    :array.get(dp, n)
  end
end"
elixir,compile_error,"Line 6: Char 73: ** (SyntaxError) syntax error before: 'rem'
    |
  6 |       0, {1, ways, total_ways} -> {1, ways + 1, (total_ways + ways + 1) rem 1_000_000_007}
    |                                                                         ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Medium\ways-to-split-array-into-good-subarrays\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec number_of_good_subarray_splits(nums :: [integer]) :: integer do
    nums
    |> Enum.reduce({0, 0, 0}, fn
      1, {_ones_before, _ways, _total_ways} -> {1, 0, _total_ways}
      0, {1, ways, total_ways} -> {1, ways + 1, (total_ways + ways + 1) rem 1_000_000_007}
      _, acc -> acc
    end)
    |> elem(2)
  end
end"
elixir,compile_error,"error: spec for undefined function number_of_good_subarray_splits/1
  solution.ex:2
** (CompileError) solution.ex: cannot compile file (errors have been logged)
    (stdlib 5.1.1) lists.erl:1594: :lists.foldl/3",../questions/Medium\ways-to-split-array-into-good-subarrays\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec number_of_good_subarray_splits(nums :: [integer]) :: integer do
    nums
    |> Enum.reduce({0, 0, 0}, fn
      1, {_ones_before, _ways, total_ways} -> {1, 0, total_ways}
      0, {1, ways, total_ways} -> {1, ways + 1, rem(total_ways + ways + 1, 1_000_000_007)}
      _, acc -> acc
    end)
    |> elem(2)
  end
end"
elixir,runtime_error,"Line 34: ** (ArgumentError) errors were found at the given arguments:
  * 2nd argument: not a tuple
    :erlang.element(1, false)
    solution.ex:34: Solution.is_strictly_increasing/1
    solution.ex:16: Solution.incremovable_subarray_count_for_start/5
    solution.ex:9: Solution.incremovable_subarray_count/4
    solution.ex:52: Driver.consume_test_cases/2
    solution.ex:40: Driver.start/0
    nofile:1: (file)",../questions/Easy\count-the-number-of-incremovable-subarrays-i\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec incremovable_subarray_count(nums :: [integer]) :: integer
  def incremovable_subarray_count(nums) do
    incremovable_subarray_count(nums, 0, length(nums), 0)
  end

  defp incremovable_subarray_count(_nums, _start, 0, count), do: count
  defp incremovable_subarray_count(nums, start, length, count) do
    new_count = incremovable_subarray_count_for_start(nums, start, start, length, count)
    incremovable_subarray_count(nums, start + 1, length - 1, new_count)
  end

  defp incremovable_subarray_count_for_start(_nums, _start, _end, 0, count), do: count
  defp incremovable_subarray_count_for_start(nums, start, end_index, length, count) do
    remaining_nums = remove_subarray(nums, start, end_index)
    new_count = if is_strictly_increasing(remaining_nums), do: count + 1, else: count
    incremovable_subarray_count_for_start(nums, start, end_index + 1, length - 1, new_count)
  end

  defp remove_subarray(nums, start, finish) do
    nums
    |> Enum.slice(0..(start - 1))
    |> Enum.concat(Enum.slice(nums, (finish + 1)..-1))
  end

  defp is_strictly_increasing(nums) when length(nums) <= 1, do: true
  defp is_strictly_increasing([head | tail]) do
    Enum.reduce_while(tail, {true, head}, fn x, {is_increasing, last_element} ->
      if x > last_element do
        {:cont, {true, x}}
      else
        {:halt, false}
      end
    end) |> elem(0)
  end
end"
elixir,runtime_error,"Line 25: ** (Protocol.UndefinedError) protocol Enumerable not implemented for ""string"" of type BitString
    (elixir 1.15.7) lib/enum.ex:1: Enumerable.impl_for!/1
    (elixir 1.15.7) lib/enum.ex:166: Enumerable.reduce/3
    (elixir 1.15.7) lib/enum.ex:4387: Enum.reduce/3
    solution.ex:25: Driver.consume_test_cases/2
    solution.ex:13: Driver.start/0
    nofile:1: (file)
    (stdlib 5.1.1) erl_eval.erl:750: :erl_eval.do_apply/7",../questions/Easy\faulty-keyboard\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec final_string(s :: String.t) :: String.t
  def final_string(s) do
    Enum.reduce(s, """", fn 
      'i', acc -> String.reverse(acc)
      char, acc -> acc <> to_string([char])
    end)
  end
end"
elixir,runtime_error,"Line 4: ** (Protocol.UndefinedError) protocol Enumerable not implemented for ""string"" of type BitString
    (elixir 1.15.7) lib/enum.ex:1: Enumerable.impl_for!/1
    (elixir 1.15.7) lib/enum.ex:166: Enumerable.reduce/3
    (elixir 1.15.7) lib/enum.ex:4387: Enum.reduce/3
    solution.ex:4: Solution.final_string/1
    solution.ex:29: Driver.consume_test_cases/2
    solution.ex:17: Driver.start/0
    nofile:1: (file)",../questions/Easy\faulty-keyboard\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec final_string(s :: String.t) :: String.t
  def final_string(s) do
    Enum.reduce(s, {[], false}, fn 
      'i', {acc, false} -> {acc, true}
      'i', {acc, true} -> {List.reverse(acc), false}
      char, {acc, false} -> {[char | acc], false}
      char, {acc, true} -> {acc ++ [char], true}
    end)
    |> elem(0)
    |> List.to_string()
  end
end"
elixir,runtime_error,"Line 7: ** (ArgumentError) the Access module does not support accessing lists by index, got: 0
Accessing a list by index is typically discouraged in Elixir, instead we prefer to use the Enum module to manipulate lists as a whole. If you really must access a list element by index, you can Enum.at/1 or the functions in the List module
    (elixir 1.15.7) lib/access.ex:334: Access.get/3
    solution.ex:7: anonymous fn/3 in Solution.find_champion/1
    (elixir 1.15.7) lib/enum.ex:4204: Enum.predicate_range/5
    solution.ex:7: anonymous fn/3 in Solution.find_champion/1
    (elixir 1.15.7) lib/enum.ex:4379: Enum.reduce/3
    solution.ex:30: Driver.consume_test_cases/2
    solution.ex:18: Driver.start/0
    nofile:1: (file)",../questions/Easy\find-champion-i\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec find_champion(grid :: [[integer]]) :: integer
  def find_champion(grid) do
    # Iterate through each team
    Enum.reduce(0..length(grid)-1, -1, fn i, acc ->
      # If current team defeats all other teams, return its index
      if Enum.all?(0..length(grid)-1, fn j -> i == j or grid[i][j] == 1 end) do
        i
      else
        acc
      end
    end)
  end
end"
elixir,runtime_error,"Line 7: ** (Protocol.UndefinedError) protocol Enumerable not implemented for {0, 0} of type Tuple
    (elixir 1.15.7) lib/enum.ex:1: Enumerable.impl_for!/1
    (elixir 1.15.7) lib/enum.ex:166: Enumerable.reduce/3
    (elixir 1.15.7) lib/enum.ex:1159: Enum.find/3
    solution.ex:7: anonymous fn/6 in Solution.find_indices/3
    (elixir 1.15.7) lib/enum.ex:4379: Enum.reduce/3
    solution.ex:6: Solution.find_indices/3
    solution.ex:31: Driver.consume_test_cases/2
    nofile:1: (file)",../questions/Easy\find-indices-with-index-and-value-difference-i\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec find_indices(nums :: [integer], index_difference :: integer, value_difference :: integer) :: [integer]
  def find_indices(nums, index_difference, value_difference) do
    n = length(nums)

    for i <- 0..(n - 1), j <- 0..(n - 1), do: {i, j}
    |> Enum.find([-1, -1], fn {i, j} ->
      abs(i - j) >= index_difference and abs(Enum.at(nums, i) - Enum.at(nums, j)) >= value_difference
    end)
  end
end"
elixir,runtime_error,"Line 9: ** (BadMapError) expected a map, got: [""cd"", ""ac"", ""dc"", ""ca"", ""zz""]
    (elixir 1.15.7) lib/map.ex:535: Map.get([""cd"", ""ac"", ""dc"", ""ca"", ""zz""], ""ac"", 0)
    solution.ex:9: anonymous fn/3 in Solution.maximum_number_of_string_pairs/1
    (stdlib 5.1.1) maps.erl:416: :maps.fold_1/4
    solution.ex:32: Driver.consume_test_cases/2
    solution.ex:20: Driver.start/0
    nofile:1: (file)
    (stdlib 5.1.1) erl_eval.erl:750: :erl_eval.do_apply/7",../questions/Easy\find-maximum-number-of-string-pairs\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec maximum_number_of_string_pairs(words :: [String.t]) :: integer
  def maximum_number_of_string_pairs(words) do
    words
    |> Enum.reduce(%{}, fn word, acc ->
      Map.update(acc, String.reverse(word), 1, &(&1 + 1))
    end)
    |> Enum.reduce(0, fn {word, count}, acc ->
      if Map.get(words, word, 0) > 0 and word != String.reverse(word) do
        acc + div(count, 2)
      else
        acc
      end
    end)
  end
end"
elixir,runtime_error,"Line 5: ** (UndefinedFunctionError) function Enum.flatten/1 is undefined or private
    (elixir 1.15.7) Enum.flatten([[1, 3], [2, 2]])
    solution.ex:5: Solution.find_missing_and_repeated_values/1
    solution.ex:44: Driver.consume_test_cases/2
    solution.ex:32: Driver.start/0
    nofile:1: (file)
    (stdlib 5.1.1) erl_eval.erl:750: :erl_eval.do_apply/7",../questions/Easy\find-missing-and-repeated-values\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec find_missing_and_repeated_values(grid :: [[integer]]) :: [integer]
  def find_missing_and_repeated_values(grid) do
    # Flatten the grid to a list and count occurrences of each number
    counts = Enum.reduce(Enum.flatten(grid), %{}, fn x, acc ->
      Map.update(acc, x, 1, &(&1 + 1))
    end)

    # Find the total number of elements (n^2) using the grid size
    n = length(grid)
    total_elements = n * n

    # Initialize variables for the missing and repeated numbers
    missing = nil
    repeated = nil

    # Check each number from 1 to n^2 to find the missing and repeated ones
    for num <- 1..total_elements do
      case Map.get(counts, num) do
        nil -> missing = num
        2 -> repeated = num
        _ -> :ok
      end
    end

    [repeated, missing]
  end
end"
elixir,runtime_error,"Line 6: ** (ArgumentError) errors were found at the given arguments:
  * 1st argument: not a list
    :erlang.length(""egcfe"")
    solution.ex:6: Solution.make_smallest_palindrome/1
    solution.ex:38: Driver.consume_test_cases/2
    solution.ex:26: Driver.start/0
    nofile:1: (file)
    (stdlib 5.1.1) erl_eval.erl:750: :erl_eval.do_apply/7",../questions/Easy\lexicographically-smallest-palindrome\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec make_smallest_palindrome(s :: String.t) :: String.t
  def make_smallest_palindrome(s) do
    s
    |> String.graphemes()
    |> make_palindrome(0, length(s) - 1)
    |> Enum.join()
  end

  defp make_palindrome(chars, left, right) when left >= right, do: chars

  defp make_palindrome(chars, left, right) do
    if Enum.at(chars, left) == Enum.at(chars, right) do
      make_palindrome(chars, left + 1, right - 1)
    else
      smaller_char = Enum.min([Enum.at(chars, left), Enum.at(chars, right)])
      chars = List.replace_at(chars, left, smaller_char)
      chars = List.replace_at(chars, right, smaller_char)
      make_palindrome(chars, left + 1, right - 1)
    end
  end
end"
elixir,runtime_error,"Line 19: ** (UndefinedFunctionError) function Tuple.first/1 is undefined or private
    (elixir 1.15.7) Tuple.first({2, 2})
    solution.ex:19: Solution.alternating_subarray/1
    solution.ex:41: Driver.consume_test_cases/2
    solution.ex:29: Driver.start/0
    nofile:1: (file)
    (stdlib 5.1.1) erl_eval.erl:750: :erl_eval.do_apply/7",../questions/Easy\longest-alternating-subarray\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec alternating_subarray(nums :: [integer]) :: integer
  def alternating_subarray(nums) do
    nums
    |> Enum.reduce({-1, 0}, fn x, {max_length, current_length} ->
      if current_length == 0 do
        {max_length, 2}
      else
        expected_diff = if rem(current_length, 2) == 0, do: 1, else: -1
        actual_diff = x - Enum.at(nums, -current_length - 1)

        if actual_diff == expected_diff do
          {max(max_length, current_length + 1), current_length + 1}
        else
          {max(max_length, current_length), 2}
        end
      end
    end)
    |> Tuple.first()
    |> case do
      -1 -> -1
      max_length -> max(max_length, 2)
    end
  end
end"
