Language,Error Type,Message,File Path,Code
dart,runtime_error,"Line 4: Char 15: Error: 'char' isn't a type.
    final Map<char, int> freq = {};
              ^^^^
Line 4: Char 33: Error: A value of type 'Map<dynamic, dynamic>' can't be assigned to a variable of type 'Map<invalid-type, int>'.
 - 'Map' is from 'dart:core'.
    final Map<char, int> freq = {};
                                ^",../questions/Hard\count-k-subsequences-of-a-string-with-maximum-beauty\responses\Dart\response_dart_0_failed.json,"class Solution {
  int countKSubsequencesWithMaxBeauty(String s, int k) {
    const int mod = 1000000007;
    final Map<char, int> freq = {};
    for (final char in s.split('')) {
      freq[char] = (freq[char] ?? 0) + 1;
    }
    final List<int> values = freq.values.toList()..sort((a, b) => b.compareTo(a));
    if (k > values.length) return 0;
    int maxBeauty = values.sublist(0, k).reduce((a, b) => a + b);
    final List<int> comb = List.filled(k + 1, 0);
    comb[0] = 1;
    int count = 1;
    for (int i = 0; i < k; ++i) {
      comb[i + 1] = (comb[i] * (values[i] - i)) % mod;
      count = (count * comb[i + 1]) % mod;
    }
    return count;
  }
}"
dart,runtime_error,"Line 14: Exhausted heap space, trying to allocate 61989635440 bytes.
Out of Memory
#0      new _List (dart:core-patch/array.dart)
#1      new _List.filled (dart:core-patch/array.dart:97:20)
#2      Solution._preparePrefixSum (file:///solution.dart:14:32)
#3      Solution.count (file:///solution.dart:24:27)
#4      main (file:///solution.dart:84:30)
#5      _FutureListener.handleValue (dart:async/future_impl.dart:162:18)
#6      Future._propagateToListeners.handleValueCallback (dart:async/future_impl.dart:846:45)
#7      Future._propagateToListeners (dart:async/future_impl.dart:875:13)
#8      Future._complete (dart:async/future_impl.dart:638:7)
#9      _StreamIterator._onData (dart:async/stream_impl.dart:1034:20)
#10     _RootZone.runUnaryGuarded (dart:async/zone.dart:1594:10)
#11     _BufferingStreamSubscription._sendData (dart:async/stream_impl.dart:339:11)
#12     _BufferingStreamSubscription._add (dart:async/stream_impl.dart:271:7)
#13     _SinkTransformerStreamSubscription._add (dart:async/stream_transformers.dart:63:11)
#14     _EventSinkWrapper.add (dart:async/stream_transformers.dart:13:11)
#15     _StringAdapterSink.add (dart:convert/string_conversion.dart:228:11)
#16     _LineSplitterSink._addLines (dart:convert/line_splitter.dart:164:13)
#17     _LineSplitterSink.addSlice (dart:convert/line_splitter.dart:131:7)
#18     StringConversionSink.add (dart:convert/string_conversion.dart:39:5)
#19     _SinkTransformerStreamSubscription._handleData (dart:async/stream_transformers.dart:111:24)
#20     _RootZone.runUnaryGuarded (dart:async/zone.dart:1594:10)
#21     _BufferingStreamSubscription._sendData (dart:async/stream_impl.dart:339:11)
#22     _BufferingStreamSubscription._add (dart:async/stream_impl.dart:271:7)
#23     _SinkTransformerStreamSubscription._add (dart:async/stream_transformers.dart:63:11)
#24     _EventSinkWrapper.add (dart:async/stream_transformers.dart:13:11)
#25     _StringAdapterSink.add (dart:convert/string_conversion.dart:228:11)
#26     _StringAdapterSink.addSlice (dart:convert/string_conversion.dart:233:7)
#27     _Utf8ConversionSink.addSlice (dart:convert/string_conversion.dart:307:20)
#28     _Utf8ConversionSink.add (dart:convert/string_conversion.dart:300:5)
#29     _ConverterStreamEventSink.add (dart:convert/chunked_conversion.dart:69:18)
#30     _SinkTransformerStreamSubscription._handleData (dart:async/stream_transformers.dart:111:24)
#31     _RootZone.runUnaryGuarded (dart:async/zone.dart:1594:10)
#32     _BufferingStreamSubscription._sendData (dart:async/stream_impl.dart:339:11)
#33     _BufferingStreamSubscription._add (dart:async/stream_impl.dart:271:7)
#34     _SyncStreamControllerDispatch._sendData (dart:async/stream_controller.dart:784:19)
#35     _StreamController._add (dart:async/stream_controller.dart:658:7)
#36     _StreamController.add (dart:async/stream_controller.dart:606:5)
#37     _FileStream._readBlock.<anonymous closure> (dart:io/file_impl.dart:125:21)
#38     _FutureListener.handleValue (dart:async/future_impl.dart:162:18)
#39     Future._propagateToListeners.handleValueCallback (dart:async/future_impl.dart:846:45)
#40     Future._propagateToListeners (dart:async/future_impl.dart:875:13)
#41     Future._completeWithValue (dart:async/future_impl.dart:647:5)
#42     Future._asyncCompleteWithValue.<anonymous closure> (dart:async/future_impl.dart:721:7)
#43     _microtaskLoop (dart:async/schedule_microtask.dart:40:21)
#44     _startMicrotaskLoop (dart:async/schedule_microtask.dart:49:5)
#45     _runPendingImmediateCallback (dart:isolate-patch/isolate_patch.dart:118:13)
#46     _RawReceivePort._handleMessage (dart:isolate-patch/isolate_patch.dart:185:5)",../questions/Hard\count-of-integers\responses\Dart\response_dart_2_failed.json,"class Solution {
  static final int mod = 1000000007;

  int _digitSum(int n) {
    int sum = 0;
    while (n > 0) {
      sum += n % 10;
      n ~/= 10;
    }
    return sum;
  }

  List<int> _preparePrefixSum(int n) {
    List<int> prefixSum = List.filled(n + 1, 0);
    for (int i = 1; i <= n; i++) {
      prefixSum[i] = (prefixSum[i - 1] + _digitSum(i)) % mod;
    }
    return prefixSum;
  }

  int count(String num1, String num2, int minSum, int maxSum) {
    int n2 = int.parse(num2);
    int n1 = int.parse(num1) - 1; // Inclusive for num2, exclusive for num1
    List<int> prefixSum = _preparePrefixSum(n2);
    int totalForNum2 = 0, totalForNum1 = 0;

    for (int i = 0; i <= n2; i++) {
      if (_digitSum(i) >= minSum && _digitSum(i) <= maxSum) {
        totalForNum2 = (totalForNum2 + 1) % mod;
      }
    }

    for (int i = 0; i <= n1; i++) {
      if (_digitSum(i) >= minSum && _digitSum(i) <= maxSum) {
        totalForNum1 = (totalForNum1 + 1) % mod;
      }
    }

    return (totalForNum2 - totalForNum1 + mod) % mod;
  }
}"
dart,runtime_error,"Line 21: Char 15: Error: A value of type 'double' can't be assigned to a variable of type 'int'.
          num /= 10;
              ^",../questions/Hard\count-stepping-numbers-in-range\responses\Dart\response_dart_0_failed.json,"class Solution {
  int countSteppingNumbers(String low, String high) {
    int mod = 1000000007;
    int lowNum = int.parse(low);
    int highNum = int.parse(high);
    int count = 0;

    for (int num = 1; num <= highNum && num < 1000000000; num++) {
      if (num >= lowNum && isStepping(num)) {
        count = (count + 1) % mod;
      }
      if (num % 10 < 9) {
        int next = num * 10 + (num % 10 + 1);
        if (next <= highNum) {
          num = next - 1;
        } else {
          break;
        }
      } else {
        while (num % 10 == 9) {
          num /= 10;
        }
      }
    }

    if (lowNum == 0) count = (count + 1) % mod; // Including 0 if it's within the range
    return count;
  }

  bool isStepping(int num) {
    int prevDigit = -1;
    while (num > 0) {
      int currentDigit = num % 10;
      if (prevDigit != -1 && (currentDigit - prevDigit).abs() != 1) {
        return false;
      }
      prevDigit = currentDigit;
      num = num ~/ 10;
    }
    return true;
  }
}"
dart,runtime_error,"Line 7: Char 5: Error: 'Queue' isn't a type.
    Queue<int> q = Queue();
    ^^^^^
Line 7: Char 20: Error: The method 'Queue' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing method, or defining a method named 'Queue'.
    Queue<int> q = Queue();
                   ^^^^^",../questions/Hard\count-stepping-numbers-in-range\responses\Dart\response_dart_1_failed.json,"class Solution {
  int countSteppingNumbers(String low, String high) {
    final int mod = 1000000007;
    final int l = int.parse(low), h = int.parse(high);
    int count = 0;

    Queue<int> q = Queue();
    if (l == 0) {
      count++;
    }

    for (int i = 1; i <= 9; i++) {
      q.add(i);
    }

    while (q.isNotEmpty) {
      int curr = q.removeFirst();
      if (curr >= l && curr <= h) {
        count = (count + 1) % mod;
      }

      if (curr <= h) {
        int lastDigit = curr % 10;
        if (lastDigit > 0) {
          int a = curr * 10 + (lastDigit - 1);
          if (a <= h) {
            q.add(a);
          }
        }
        if (lastDigit < 9) {
          int b = curr * 10 + (lastDigit + 1);
          if (b <= h) {
            q.add(b);
          }
        }
      }
    }

    return count;
  }
}"
dart,runtime_error,"Line 10: Char 7: Error: 'Queue' isn't a type.
      Queue<int> q = Queue<int>();
      ^^^^^
Line 10: Char 22: Error: The method 'Queue' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing method, or defining a method named 'Queue'.
      Queue<int> q = Queue<int>();
                     ^^^^^",../questions/Hard\count-stepping-numbers-in-range\responses\Dart\response_dart_2_failed.json,"class Solution {
  int countSteppingNumbers(String low, String high) {
    final int mod = 1000000007;
    int l = int.parse(low);
    int h = int.parse(high);
    int count = 0;

    List<int> bfs(int start, int l, int h) {
      List<int> res = [];
      Queue<int> q = Queue<int>();
      q.add(start);
      while (q.isNotEmpty) {
        int curr = q.removeFirst();
        if (curr <= h && curr >= l) {
          res.add(curr);
        }
        if (curr == 0 || curr > h) continue;
        int lastDigit = curr % 10;
        int num1 = curr * 10 + lastDigit - 1;
        int num2 = curr * 10 + lastDigit + 1;
        if (lastDigit > 0) q.add(num1);
        if (lastDigit < 9) q.add(num2);
      }
      return res;
    }

    if (l == 0) {
      count++;
      l = 1;
    }

    for (int i = 1; i <= 9; i++) {
      count += bfs(i, l, h).length;
    }

    return count % mod;
  }
}"
dart,runtime_error,"Line 11: Char 46: Error: A value of type 'int?' can't be assigned to a variable of type 'int' because 'int?' is nullable and 'int' isn't.
        dp[i + 1] = (dp[i + 1] - dp[lastIndex[nums[i]]] + mod) % mod; // Subtract partitions that are not good
                                             ^",../questions/Hard\count-the-number-of-good-partitions\responses\Dart\response_dart_0_failed.json,"class Solution {
  int numberOfGoodPartitions(List<int> nums) {
    const int mod = 1000000007;
    Map<int, int> lastIndex = {};
    List<int> dp = List.filled(nums.length + 1, 0);
    dp[0] = 1; // Base case: empty array has 1 good partition

    for (int i = 0; i < nums.length; i++) {
      dp[i + 1] = dp[i] * 2 % mod; // Each element can either start a new subarray or join the previous one
      if (lastIndex.containsKey(nums[i])) {
        dp[i + 1] = (dp[i + 1] - dp[lastIndex[nums[i]]] + mod) % mod; // Subtract partitions that are not good
      }
      lastIndex[nums[i]] = i; // Update the last index of the current element
    }

    return dp[nums.length];
  }
}"
dart,runtime_error,"Line 9: Unsupported operation: Infinity or NaN toInt
#0      double.toInt (dart:core-patch/double.dart)
#1      Solution.incremovableSubarrayCount.isIncremovable (file:///solution.dart:9:63)
#2      Solution.incremovableSubarrayCount (file:///solution.dart:15:13)
#3      main (file:///solution.dart:48:30)
<asynchronous suspension>",../questions/Hard\count-the-number-of-incremovable-subarrays-ii\responses\Dart\response_dart_2_failed.json,"class Solution {
  int incremovableSubarrayCount(List<int> nums) {
    final int n = nums.length;
    int count = 0;

    // Function to check if removing subarray from i to j makes the array strictly increasing
    bool isIncremovable(int i, int j) {
      int left = (i > 0) ? nums[i - 1] : 0;
      int right = (j < n - 1) ? nums[j + 1] : double.infinity.toInt();
      return i == 0 || j == n - 1 || left < right;
    }

    for (int i = 0; i < n; ++i) {
      for (int j = i; j < n; ++j) {
        if (isIncremovable(i, j)) {
          ++count;
        }
      }
    }

    return count;
  }
}"
dart,runtime_error,"Line 7: Char 69: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
    int maxLength = (finish.toString().length - s.length).clamp(0, (Math.log(finish) / Math.log(10)).floor());
                                                                    ^^^^
Line 7: Char 88: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
    int maxLength = (finish.toString().length - s.length).clamp(0, (Math.log(finish) / Math.log(10)).floor());
                                                                                       ^^^^
Line 7: Char 59: Error: A value of type 'num' can't be assigned to a variable of type 'int'.
    int maxLength = (finish.toString().length - s.length).clamp(0, (Math.log(finish) / Math.log(10)).floor());
                                                          ^
Line 12: Char 16: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
      minVal = Math.max(start, minVal);
               ^^^^
Line 13: Char 16: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
      maxVal = Math.min(finish, maxVal);
               ^^^^
Line 15: Char 29: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
        int possibleStart = Math.pow(10, length).toInt();
                            ^^^^
Line 16: Char 37: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
        int startPrefix = (minVal / Math.pow(10, minLength)).floor();
                                    ^^^^
Line 17: Char 35: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
        int endPrefix = (maxVal / Math.pow(10, minLength)).floor();
                                  ^^^^",../questions/Hard\count-the-number-of-powerful-integers\responses\Dart\response_dart_0_failed.json,"class Solution {
  int numberOfPowerfulInt(int start, int finish, int limit, String s) {
    int count = 0;
    int suffix = int.parse(s);
    if (suffix > finish) return 0;
    int minLength = s.length;
    int maxLength = (finish.toString().length - s.length).clamp(0, (Math.log(finish) / Math.log(10)).floor());
    for (int length = 0; length <= maxLength; length++) {
      int minVal = length == 0 ? suffix : int.parse('1' + '0' * length + s);
      int maxVal = int.parse(String.fromCharCodes(List.filled(length, '0'.codeUnitAt(0) + limit)) + s);
      if (minVal > finish || maxVal < start) continue;
      minVal = Math.max(start, minVal);
      maxVal = Math.min(finish, maxVal);
      if (minVal <= maxVal) {
        int possibleStart = Math.pow(10, length).toInt();
        int startPrefix = (minVal / Math.pow(10, minLength)).floor();
        int endPrefix = (maxVal / Math.pow(10, minLength)).floor();
        for (int prefix = startPrefix; prefix <= endPrefix; prefix++) {
          if (prefix.toString().split('').every((digit) => int.parse(digit) <= limit)) {
            count++;
          }
        }
      }
    }
    return count;
  }
}"
dart,runtime_error,"Line 19: Char 24: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
            dp[i][j] = Math.min(dp[i][j], dp[i - 1][x] + nums[j - 1]);
                       ^^^^
Line 28: Char 18: Error: The getter 'Math' isn't defined for the class 'Solution'.
Try correcting the name to the name of an existing getter, or defining a getter or field named 'Math'.
        answer = Math.min(answer, dp[k][i]);
                 ^^^^",../questions/Hard\divide-an-array-into-subarrays-with-minimum-cost-ii\responses\Dart\response_dart_2_failed.json,"class Solution {
  int minimumCost(List<int> nums, int k, int dist) {
    int n = nums.length;
    List<int> cost = List.filled(n, 0);
    List<List<int>> dp = List.generate(k + 1, (_) => List.filled(n + 1, double.infinity.toInt()));

    for (int i = 0; i < n; i++) {
      cost[i] = i == 0 ? nums[i] : nums[i] + cost[i - 1];
    }

    for (int i = 0; i < n; i++) {
      dp[1][i + 1] = nums[i];
    }

    for (int i = 2; i <= k; i++) {
      for (int j = i; j <= n; j++) {
        for (int x = i - 1; x < j; x++) {
          if (j - x - 1 <= dist) {
            dp[i][j] = Math.min(dp[i][j], dp[i - 1][x] + nums[j - 1]);
          }
        }
      }
    }

    int answer = double.infinity.toInt();
    for (int i = k; i <= n; i++) {
      if (n - i <= dist) {
        answer = Math.min(answer, dp[k][i]);
      }
    }

    return answer;
  }
}"
dart,runtime_error,"Line 23: Char 18: Error: For-in loops use 'in' rather than a colon.
Try replacing the colon with the keyword 'in'.
      for (int i : subset) {
                 ^",../questions/Hard\find-a-good-subset-of-the-matrix\responses\Dart\response_dart_1_failed.json,"class Solution {
  List<int> goodSubsetofBinaryMatrix(List<List<int>> grid) {
    int m = grid.length, n = grid[0].length;
    List<int> ans = [];
    for (int mask = 1; mask < (1 << m); mask++) {
      List<int> subset = [];
      for (int i = 0; i < m; i++) {
        if ((mask & (1 << i)) != 0) {
          subset.add(i);
        }
      }
      if (_isValidSubset(grid, subset, n)) {
        return subset;
      }
    }
    return ans;
  }

  bool _isValidSubset(List<List<int>> grid, List<int> subset, int n) {
    int k = subset.length;
    for (int j = 0; j < n; j++) {
      int sum = 0;
      for (int i : subset) {
        sum += grid[i][j];
      }
      if (sum > k / 2) return false;
    }
    return true;
  }
}"
