Language,Error Type,Message,File Path,Code
erlang,compile_error,"Line 10: Char 5: head mismatch
%   10|     FindLongestSubarray(_, [], _, MaxLength, _) ->
%     |     ^
Line 1: Char 2: spec for undefined function longest_alternating_subarray/2
%    1| -spec longest_alternating_subarray(Nums :: [integer()], Threshold :: integer()) -> integer().
%     |  ^
Line 34: Char 13: function longest_alternating_subarray/2 undefined
%   34|       Ret = longest_alternating_subarray(Param_1, Param_2),
%     |             ^",../questions/Easy\longest-even-odd-subarray-with-threshold\responses\Erlang\response_erlang_2_failed.json,"-spec longest_alternating_subarray(Nums :: [integer()], Threshold :: integer()) -> integer().
longest_alternating_subarray(Nums, Threshold) ->
    FindLongestSubarray = fun(FindLongestSubarray, [H | T], CurrentLength, MaxLength, LastMod) ->
        if
            H =< Threshold, H rem 2 /= LastMod ->
                FindLongestSubarray(FindLongestSubarray, T, CurrentLength + 1, max(CurrentLength + 1, MaxLength), H rem 2);
            true ->
                FindLongestSubarray(FindLongestSubarray, T, 0, MaxLength, 2) % 2 is never a valid mod, so it resets the search
        end;
    FindLongestSubarray(_, [], _, MaxLength, _) ->
        MaxLength
    end,
    FilteredNums = [N || N <- Nums, N =< Threshold, N rem 2 == 0],
    lists:foldl(fun(N, Acc) -> 
                    max(Acc, FindLongestSubarray(FindLongestSubarray, Nums -- [N], 1, 1, N rem 2))
                end, 0, FilteredNums)."
erlang,compile_error,"Line 16: Char 19: syntax error before: 'bxor'
%   16|             XOR = bxor(H, H1),
%     |                   ^
Line 23: Char 1: syntax error before: 'bxor'
%   23| bxor(X, Y) -> X bxor Y.
%     | ^
Line 8: Char 14: function find_max_xor_for_head/4 undefined
%    8|     NewMax = find_max_xor_for_head(H, T, H, Max),
%     |              ^",../questions/Easy\maximum-strong-pair-xor-i\responses\Erlang\response_erlang_0_failed.json,"-spec maximum_strong_pair_xor(Nums :: [integer()]) -> integer().
maximum_strong_pair_xor(Nums) ->
    MaxXor = find_max_xor(Nums, 0),
    MaxXor.

find_max_xor([], Max) -> Max;
find_max_xor([H|T], Max) ->
    NewMax = find_max_xor_for_head(H, T, H, Max),
    find_max_xor(T, NewMax).

find_max_xor_for_head(_, [], _, Max) -> Max;
find_max_xor_for_head(H, [H1|T1], Head, Max) ->
    % Check if it's a strong pair
    if
        abs(H - H1) =< min(H, H1) ->
            XOR = bxor(H, H1),
            NewMax = max(XOR, Max),
            find_max_xor_for_head(H, T1, Head, NewMax);
        true ->
            find_max_xor_for_head(H, T1, Head, Max)
    end.

bxor(X, Y) -> X bxor Y."
erlang,compile_error,"Line 7: Char 33: illegal guard expression
%    7|                       Num =< K, lists:member(Num, Collected) -> {Count + 1, Collected};
%     |                                 ^",../questions/Easy\minimum-operations-to-collect-elements\responses\Erlang\response_erlang_0_failed.json,"-spec min_operations(Nums :: [integer()], K :: integer()) -> integer().
min_operations(Nums, K) ->
    ReverseNums = lists:reverse(Nums),
    Collect = fun(Collector, {Count, Collected}) ->
                  [Num|_] = Collector,
                  if
                      Num =< K, lists:member(Num, Collected) -> {Count + 1, Collected};
                      Num =< K -> {Count + 1, [Num|Collected]};
                      true -> {Count + 1, Collected}
                  end
              end,
    {Ops, _} = lists:foldl(Collect, {0, []}, ReverseNums),
    % Find the operation count when all needed elements are collected
    FindOps = fun(_, {OpsCount, Collected}) when length(Collected) == K -> {OpsCount, done};
                 (Op, {OpsCount, _}) when Op > Ops -> {Ops, done};
                 (Op, Acc) -> Collect(lists:nth(Op, ReverseNums), Acc)
              end,
    {FinalOps, _} = lists:foldl(FindOps, {0, []}, lists:seq(1, length(ReverseNums))),
    FinalOps."
erlang,compile_error,"Line 6: Char 61: variable 'K' is unbound
%    6| min_ops([], _K, Collected, Count) when length(Collected) == K ->
%     |                                                             ^
Line 10: Char 31: illegal guard expression
%   10|         Head =< K andalso not lists:member(Head, Collected) ->
%     |                               ^",../questions/Easy\minimum-operations-to-collect-elements\responses\Erlang\response_erlang_1_failed.json,"-spec min_operations(Nums :: [integer()], K :: integer()) -> integer().
min_operations(Nums, K) ->
    ReverseNums = lists:reverse(Nums),
    min_ops(ReverseNums, K, [], 0).

min_ops([], _K, Collected, Count) when length(Collected) == K ->
    Count;
min_ops([Head|Tail], K, Collected, Count) ->
    if
        Head =< K andalso not lists:member(Head, Collected) ->
            min_ops(Tail, K, [Head|Collected], Count + 1);
        true ->
            min_ops(Tail, K, Collected, Count + 1)
    end."
erlang,compile_error,"Line 15: Char 24: illegal guard expression
%   15|         Head =< K, not maps:is_key(Head, Collected) ->
%     |                        ^",../questions/Easy\minimum-operations-to-collect-elements\responses\Erlang\response_erlang_2_failed.json,"-spec min_operations(Nums :: [integer()], K :: integer()) -> integer().
min_operations(Nums, K) ->
    % Reverse the list to simulate removing elements from the end
    ReverseNums = lists:reverse(Nums),
    % Initialize the loop with the reversed list, target K, an empty set for collected numbers, and 0 operations
    loop(ReverseNums, K, #{}, 0).

% Helper function to loop through the numbers
loop([], _K, Collected, Count) ->
    % If we've iterated through all numbers, return the count
    Count;
loop([Head | Tail], K, Collected, Count) ->
    % Check if the head is within our target range and not already collected
    if
        Head =< K, not maps:is_key(Head, Collected) ->
            % If not collected and within range, add to collected and increment count
            loop(Tail, K, Collected#{Head => true}, Count + 1);
        true ->
            % If already collected or not within range, just increment count
            loop(Tail, K, Collected, Count + 1)
    end,
    % Once we have collected all numbers from 1 to K, we can stop and return the count
    % This check is outside the loop to ensure we iterate the minimum necessary times
    case maps:size(Collected) of
        Size when Size >= K -> Count;
        _ -> loop(Tail, K, Collected, Count + 1)
    end."
erlang,compile_error,"Line 21: Char 46: syntax error before: '::'
%   21|             find_shifts(lists:last(Original) :: lists:droplast(Original), Sorted, N - 1, Shifts + 1, true)
%     |                                              ^
Line 4: Char 14: function find_shifts/5 undefined
%    4|     Shifts = find_shifts(Nums, Sorted, length(Nums), 0, false),
%     |              ^",../questions/Easy\minimum-right-shifts-to-sort-the-array\responses\Erlang\response_erlang_0_failed.json,"-spec minimum_right_shifts(Nums :: [integer()]) -> integer().
minimum_right_shifts(Nums) ->
    Sorted = lists:sort(Nums),
    Shifts = find_shifts(Nums, Sorted, length(Nums), 0, false),
    case Shifts of
        false -> -1; % More than one descending order, cannot sort
        _ -> Shifts
    end.

find_shifts(_, _, 0, Shifts, _) ->
    Shifts; % Base case, return accumulated shifts
find_shifts(Original, Sorted, N, Shifts, Descending) ->
    OHead = hd(Original),
    SHead = hd(Sorted),
    if
        OHead == SHead ->
            find_shifts(tl(Original), tl(Sorted), N - 1, Shifts, Descending);
        Descending ->
            false; % Found another descending order, cannot sort
        true ->
            find_shifts(lists:last(Original) :: lists:droplast(Original), Sorted, N - 1, Shifts + 1, true)
    end."
erlang,compile_error,"Line 19: Char 29: syntax error before: mod
%   19|     Next = lists:nth((Index mod Len) + 1, Nums),
%     |                             ^
Line 10: Char 13: function check_for_break/3 undefined
%   10|             check_for_break(Nums, 1, length(Nums))
%     |             ^",../questions/Easy\minimum-right-shifts-to-sort-the-array\responses\Erlang\response_erlang_2_failed.json,"-spec minimum_right_shifts(Nums :: [integer()]) -> integer().
minimum_right_shifts(Nums) ->
    %% Check if the list is already sorted
    Sorted = lists:sort(Nums),
    if 
        Nums == Sorted ->
            0; % Already sorted, no shifts needed
        true ->
            %% Check for the index where the list ""breaks""
            check_for_break(Nums, 1, length(Nums))
    end.

%% Helper function to find the ""break"" point in the list
check_for_break(_Nums, Index, Len) when Index == Len ->
    -1; % Reached the end, meaning more than one break or not sortable
check_for_break(Nums, Index, Len) ->
    %% Find the point where a number is smaller than its predecessor
    Prev = lists:nth(Index, Nums),
    Next = lists:nth((Index mod Len) + 1, Nums),
    if
        Prev > Next ->
            %% Found the break, calculate shifts needed to sort
            %% The break index indicates how many shifts are needed to make the list sorted
            if is_sorted_after_shift(Nums, Index, Len) ->
                Len - Index;
            true ->
                -1 % Not sortable with shifts
        true ->
            check_for_break(Nums, Index + 1, Len)
    end.

%% Helper function to check if the list can be sorted after the found break
is_sorted_after_shift(Nums, BreakIndex, Len) ->
    Shifted = rotate_list(Nums, Len - BreakIndex),
    lists:sort(Nums) == Shifted.

%% Rotate the list to simulate the right shifts
rotate_list(List, Shifts) ->
    {Left, Right} = lists:split(length(List) - Shifts, List),
    Right ++ Left."
erlang,compile_error,"Line 8: Char 51: syntax error before: '>'
%    8|             NewS = binary:part(S, {0, Position}) <> binary:part(S, Position + 2),
%     |                                                   ^
Line 3: Char 5: function min_length/2 undefined
%    3|     min_length(S, 0).
%     |     ^",../questions/Easy\minimum-string-length-after-removing-substrings\responses\Erlang\response_erlang_0_failed.json,"-spec min_length(S :: unicode:unicode_binary()) -> integer().
min_length(S) ->
    min_length(S, 0).

min_length(S, Acc) ->
    case erlang:binary_match(S, <<""AB"">>) of
        {Position, _Length} ->
            NewS = binary:part(S, {0, Position}) <> binary:part(S, Position + 2),
            min_length(NewS, Acc);
        nomatch ->
            case erlang:binary_match(S, <<""CD"">>) of
                {Position, _Length} ->
                    NewS = binary:part(S, {0, Position}) <> binary:part(S, Position + 2),
                    min_length(NewS, Acc);
                nomatch ->
                    byte_size(S)
            end
    end."
erlang,compile_error,"Line 20: Char 33: syntax error before: '('
%   20|             NewS = <<binary:part(S, 0, Position), binary:part(S, Position + Length)>>,
%     |                                 ^
Line 12: Char 5: function reduce_string/3 undefined
%   12|     reduce_string(S, Patterns, Changed).
%     |     ^",../questions/Easy\minimum-string-length-after-removing-substrings\responses\Erlang\response_erlang_1_failed.json,"-spec min_length(S :: unicode:unicode_binary()) -> integer().
min_length(S) ->
    case reduce_string(S, false) of
        {Reduced, true} ->
            min_length(Reduced); % Continue reducing if a replacement was made
        {Reduced, false} ->
            byte_size(Reduced) % No more replacements, return size
    end.

reduce_string(S, Changed) ->
    Patterns = [<<""AB"">>, <<""CD"">>], % Patterns to search for and remove
    reduce_string(S, Patterns, Changed).

reduce_string(S, [], Changed) ->
    {S, Changed}; % No patterns left, return current state
reduce_string(S, [Pattern | Rest], Changed) ->
    case binary:match(S, Pattern) of
        {Position, Length} ->
            % Remove the found pattern and mark that we've made a change
            NewS = <<binary:part(S, 0, Position), binary:part(S, Position + Length)>>,
            reduce_string(NewS, [Pattern | Rest], true); % Check again for the same pattern
        nomatch ->
            % Pattern not found, move to the next pattern
            reduce_string(S, Rest, Changed)
    end."
erlang,compile_error,"Line 7: Char 59: syntax error before: J
%    7|                                   TripletSums = [X + Nums#J + Y || X <- lists:seq(1, J-1), Y <- lists:seq(J+1, length(Nums)),
%     |                                                           ^
Line 1: Char 2: spec for undefined function minimum_sum/1
%    1| -spec minimum_sum(Nums :: [integer()]) -> integer().
%     |  ^
Line 34: Char 13: function minimum_sum/1 undefined
%   34|       Ret = minimum_sum(Param_1),
%     |             ^",../questions/Easy\minimum-sum-of-mountain-triplets-i\responses\Erlang\response_erlang_0_failed.json,"-spec minimum_sum(Nums :: [integer()]) -> integer().
minimum_sum(Nums) ->
    {MinSum, _} = lists:foldl(fun(J, {Acc, LeftMin}) ->
                                  {NewLeftMin, RightMin} = lists:foldl(fun(X, {LM, RM}) -> 
                                                                            {min(LM, X), min(X, RM)}
                                                                        end, {LeftMin, 50}, lists:sublist(Nums, J)),
                                  TripletSums = [X + Nums#J + Y || X <- lists:seq(1, J-1), Y <- lists:seq(J+1, length(Nums)), 
                                                  X < Nums#J, Y < Nums#J, Nums#X < Nums#J, Nums#Y < Nums#J, X < Y],
                                  MinTripletSum = case TripletSums of
                                                      [] -> Acc;
                                                      _ -> min(Acc, lists:min(TripletSums))
                                                  end,
                                  {MinTripletSum, NewLeftMin}
                              end, {50, 50}, lists:seq(2, length(Nums) - 1)),
    if
        MinSum == 50 -> -1;
        true -> MinSum
    end."
erlang,compile_error,"Line 23: Char 44: illegal guard expression
%   23| find_left_min(Nums, J, I, Min) when I > 0, lists:nth(I, Nums) < lists:nth(J, Nums) ->
%     |                                            ^
Line 23: Char 65: illegal guard expression
%   23| find_left_min(Nums, J, I, Min) when I > 0, lists:nth(I, Nums) < lists:nth(J, Nums) ->
%     |                                                                 ^
Line 30: Char 38: illegal guard expression
%   30| find_right_min(Nums, J, K, Min) when lists:nth(K, Nums) < lists:nth(J, Nums) ->
%     |                                      ^
Line 30: Char 59: illegal guard expression
%   30| find_right_min(Nums, J, K, Min) when lists:nth(K, Nums) < lists:nth(J, Nums) ->
%     |                                                           ^",../questions/Easy\minimum-sum-of-mountain-triplets-i\responses\Erlang\response_erlang_1_failed.json,"-spec minimum_sum(Nums :: [integer()]) -> integer().
minimum_sum(Nums) ->
    MinSum = find_min_sum(Nums, length(Nums), -1),
    MinSum.

find_min_sum(_Nums, 2, MinSum) ->
    MinSum;
find_min_sum(Nums, N, MinSum) ->
    J = N - 1,
    LeftMin = find_left_min(Nums, J, J - 1, hd(Nums)),
    RightMin = find_right_min(Nums, J, J + 1, hd(Nums)),
    CurrentMin = if LeftMin /= -1, RightMin /= -1 -> LeftMin + lists:nth(J, Nums) + RightMin;
                     true -> -1
                 end,
    NewMinSum = if MinSum == -1 -> CurrentMin;
                    CurrentMin == -1 -> MinSum;
                    true -> min(MinSum, CurrentMin)
                end,
    find_min_sum(Nums, J, NewMinSum).

find_left_min(_Nums, _J, 1, Min) ->
    Min;
find_left_min(Nums, J, I, Min) when I > 0, lists:nth(I, Nums) < lists:nth(J, Nums) ->
    find_left_min(Nums, J, I - 1, lists:nth(I, Nums));
find_left_min(Nums, J, I, _Min) ->
    find_left_min(Nums, J, I - 1, -1).

find_right_min(Nums, J, K, Min) when K > length(Nums) ->
    Min;
find_right_min(Nums, J, K, Min) when lists:nth(K, Nums) < lists:nth(J, Nums) ->
    find_right_min(Nums, J, K + 1, lists:nth(K, Nums));
find_right_min(Nums, J, K, _Min) ->
    find_right_min(Nums, J, K + 1, -1)."
erlang,compile_error,"Line 15: Char 61: illegal guard expression
%   15|     {LeftMin, _} = lists:foldl(fun(X, {Min, Flag}) when X < lists:nth(Index, Nums) -> {min(X, Min), true};
%     |                                                             ^
Line 18: Char 70: illegal guard expression
%   18|     {RightMin, RightFlag} = lists:foldl(fun(X, {Min, Flag}) when X < lists:nth(Index, Nums) -> {min(X, Min), true};
%     |                                                                      ^
Line 21: Char 79: illegal guard expression
%   21|     NewMin = if LeftMin =/= 999999, RightMin =/= 999999, RightFlag, LeftMin < lists:nth(Index, Nums), RightMin < lists:nth(Index, Nums) ->
%     |                                                                               ^
Line 21: Char 114: illegal guard expression
%   21|     NewMin = if LeftMin =/= 999999, RightMin =/= 999999, RightFlag, LeftMin < lists:nth(Index, Nums), RightMin < lists:nth(Index, Nums) ->
%     |                                                                                                                  ^",../questions/Easy\minimum-sum-of-mountain-triplets-i\responses\Erlang\response_erlang_2_failed.json,"-spec minimum_sum(Nums :: [integer()]) -> integer().
minimum_sum(Nums) ->
    MinimumSum = find_minimum_sum(Nums, -1),
    case MinimumSum of
        999999 -> -1; % Indicates no valid mountain was found
        _ -> MinimumSum
    end.

find_minimum_sum(Nums, CurrentMin) ->
    find_minimum_sum(Nums, CurrentMin, 2, length(Nums) - 1).

find_minimum_sum(_Nums, CurrentMin, _, 1) ->
    CurrentMin;
find_minimum_sum(Nums, CurrentMin, Index, Length) when Index =< Length ->
    {LeftMin, _} = lists:foldl(fun(X, {Min, Flag}) when X < lists:nth(Index, Nums) -> {min(X, Min), true}; 
                                      (_, Acc) -> Acc 
                               end, {999999, false}, lists:sublist(Nums, Index - 1)),
    {RightMin, RightFlag} = lists:foldl(fun(X, {Min, Flag}) when X < lists:nth(Index, Nums) -> {min(X, Min), true}; 
                                        (_, Acc) -> Acc 
                                end, {999999, false}, lists:sublist(Nums, Index + 1, Length - Index)),
    NewMin = if LeftMin =/= 999999, RightMin =/= 999999, RightFlag, LeftMin < lists:nth(Index, Nums), RightMin < lists:nth(Index, Nums) -> 
                  min(CurrentMin, LeftMin + lists:nth(Index, Nums) + RightMin);
              true -> 
                  CurrentMin
             end,
    find_minimum_sum(Nums, NewMin, Index + 1, Length);
find_minimum_sum(_Nums, CurrentMin, _, _) ->
    CurrentMin."
erlang,compile_error,"Line 4: Char 25: variable 'Gcd' is unbound
%    4|               (G, H) -> Gcd(H, G rem H)
%     |                         ^
Line 7: Char 29: variable 'FirstDigit' is unbound
%    7|                      (N) -> FirstDigit(N div 10)
%     |                             ^",../questions/Easy\number-of-beautiful-pairs\responses\Erlang\response_erlang_0_failed.json,"-spec count_beautiful_pairs(Nums :: [integer()]) -> integer().
count_beautiful_pairs(Nums) ->
    Gcd = fun(G, 0) -> G;
              (G, H) -> Gcd(H, G rem H)
          end,
    FirstDigit = fun(N) when N < 10 -> N;
                     (N) -> FirstDigit(N div 10)
                 end,
    Coprime = fun(A, B) -> Gcd(A, B) == 1 end,
    CountPairs = fun CountPairs(Left, [_|Right], Acc) when Left =/= [] ->
                        [{I, J} || I <- Left, J <- Right, Coprime(FirstDigit(I), J rem 10)];
                     CountPairs([], _, Acc) ->
                        Acc
                 end,
    lists:flatten([CountPairs(lists:sublist(Nums, 1, I), lists:sublist(Nums, I + 1), []) || I <- lists:seq(1, length(Nums) - 1)]),
    length(lists:flatten([CountPairs(lists:sublist(Nums, 1, I), lists:sublist(Nums, I + 1), []) || I <- lists:seq(1, length(Nums) - 1)]))."
