Language,Error Type,Message,File Path,Code
elixir,compile_error,"warning: missing parentheses for expression following ""do:"" keyword. Parentheses are required to solve ambiguity inside keywords.
This error happens when you have function calls without parentheses inside keywords. For example:
    function(arg, one: nested_call a, b, c)
    function(arg, one: if expr, do: :this, else: :that)
In the examples above, we don't know if the arguments ""b"" and ""c"" apply to the function ""function"" or ""nested_call"". Or if the keywords ""do"" and ""else"" apply to the function ""function"" or ""if"". You can solve this by explicitly adding parentheses:
    function(arg, one: if(expr, do: :this, else: :that))
    function(arg, one: nested_call(a, b, c))
Ambiguity found at:
  solution.ex:13
warning: variable ""num"" is unused (if the variable is not meant to be used, prefix it with an underscore)
Line 12:   Solution.find_k_or/2
error: undefined function <<</2 (expected Solution to define such a function or for it to be imported, but none are available)
Line 12:   Solution.find_k_or/2
error: undefined function band/1 (expected Solution to define such a function or for it to be imported, but none are available)
Line 12:   Solution.find_k_or/2
error: undefined function num/1 (expected Solution to define such a function or for it to be imported, but none are available)
Line 12:   Solution.find_k_or/2
error: undefined function <<</2 (expected Solution to define such a function or for it to be imported, but none are available)
Line 13:   Solution.find_k_or/2
error: undefined function acc/1 (expected Solution to define such a function or for it to be imported, but none are available)
Line 13:   Solution.find_k_or/2
error: undefined function bor/2 (expected Solution to define such a function or for it to be imported, but none are available)
Line 13:   Solution.find_k_or/2
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Easy\find-the-k-or-of-an-array\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec find_k_or(nums :: [integer], k :: integer) :: integer
  def find_k_or(nums, k) do
    max_bit_length = nums
                     |> Enum.max()
                     |> :math.log2()
                     |> Float.ceil()
                     |> trunc()

    0..(max_bit_length - 1)
    |> Enum.reduce(0, fn bit, acc ->
      count = Enum.count(nums, fn num -> num band (1 <<< bit) != 0 end)
      if count >= k, do: acc bor (1 <<< bit), else: acc
    end)
  end
end"
elixir,compile_error,"Line 12: Char 37: ** (SyntaxError) syntax error before: 'band'
    |
 12 |       count = Enum.count(nums, &(&1 band (1 <<< bit) != 0))
    |                                     ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Easy\find-the-k-or-of-an-array\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec find_k_or(nums :: [integer], k :: integer) :: integer
  def find_k_or(nums, k) do
    max_bit_length = nums
                     |> Enum.max()
                     |> :math.log2()
                     |> Float.ceil()
                     |> trunc()

    0..(max_bit_length - 1)
    |> Enum.reduce(0, fn bit, acc ->
      count = Enum.count(nums, &(&1 band (1 <<< bit) != 0))
      if count >= k, do: (acc bor (1 <<< bit)), else: acc
    end)
  end
end"
elixir,compile_error,"warning: bitstring specifier ""char"" does not exist and is being expanded to ""char()"", please use parentheses to remove the ambiguity
Line 6:   Solution.find_words_containing/2
error: unknown bitstring specifier: char
Line 6:   Solution.find_words_containing/2
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Easy\find-words-containing-character\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec find_words_containing(words :: [String.t], x :: char) :: [integer]
  def find_words_containing(words, x) do
    words
    |> Enum.with_index()
    |> Enum.filter(fn {word, _index} -> String.contains?(word, <<x::char>>) end)
    |> Enum.map(fn {_word, index} -> index end)
  end
end"
elixir,compile_error,"Line 9: Char 25: ** (SyntaxError) syntax error before: do
    |
  9 |         if num % 2 == 0 do
    |                         ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Easy\longest-even-odd-subarray-with-threshold\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec longest_alternating_subarray(nums :: [integer], threshold :: integer) :: integer
  def longest_alternating_subarray(nums, threshold) do
    nums
    |> Enum.with_index()
    |> Enum.filter(fn {num, _} -> num <= threshold end)
    |> Enum.reduce({0, nil}, fn {num, idx}, {max_length, last_even_idx} ->
      if num <= threshold do
        if num % 2 == 0 do
          if last_even_idx == nil or (idx - last_even_idx) % 2 == 1 do
            new_length = if last_even_idx == nil, do: 1, else: idx - last_even_idx + 1
            {max(max_length, new_length), idx}
          else
            {max_length, idx}
          end
        else
          if last_even_idx != nil and (idx - last_even_idx) % 2 == 0 do
            {max_length, last_even_idx}
          else
            {max_length, nil}
          end
        end
      else
        {max_length, nil}
      end
    end)
    |> elem(0)
  end
end"
elixir,compile_error,"** (ArgumentError) cannot invoke defp/2 inside function/macro
    (elixir 1.15.7) lib/kernel.ex:6593: Kernel.assert_no_function_scope/3
    (elixir 1.15.7) lib/kernel.ex:5202: Kernel.define/4
    (elixir 1.15.7) expanding macro: Kernel.defp/2
Line 5:     Solution.find_minimum_operations/3",../questions/Easy\make-three-strings-equal\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec find_minimum_operations(s1 :: String.t, s2 :: String.t, s3 :: String.t) :: integer
  def find_minimum_operations(s1, s2, s3) do
    # Function to recursively check if strings can be made equal and count operations
    defp find_min_ops([h | t], acc) when is_list(h) do
      case Enum.all?(t, fn x -> List.first(x) == List.first(h) end) do
        true -> find_min_ops(Enum.map([h | t], &List.delete_at(&1, 0)), acc + 1)
        false -> find_min_ops(Enum.map([h | t], fn x -> if length(x) > length(h), do: List.delete_at(x, -1), else: x end), acc + 1)
      end
    end
    defp find_min_ops(lists, acc) do
      lengths = Enum.map(lists, &length(&1))
      if Enum.uniq(lengths) == [1], do: acc, else: -1
    end

    # Convert strings to lists of characters for easier manipulation
    lists_of_chars = [s1, s2, s3] |> Enum.map(&String.graphemes/1)

    # Initial check for equal lengths, if so, check if they are already equal
    if Enum.uniq(Enum.map(lists_of_chars, &length(&1))) == [1] and Enum.uniq(lists_of_chars) == [Enum.at(lists_of_chars, 0)] do
      0
    else
      find_min_ops(lists_of_chars, 0)
    end
  end
end"
elixir,compile_error,"error: undefined variable ""break""
Line 20:   Solution.min_operations/2
warning: variable ""ops"" is unused (there is a variable with the same name in the context, use the pin operator (^) to match on it or prefix this variable with underscore if it is not meant to be used)
Line 14:   Solution.min_operations/2
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Easy\minimum-operations-to-collect-elements\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec min_operations(nums :: [integer], k :: integer) :: integer
  def min_operations(nums, k) do
    # Reverse the list to start processing from the end.
    reversed_nums = Enum.reverse(nums)

    # Initialize variables for the loop: operations count and a set for collected numbers.
    ops = 0
    collected = MapSet.new()

    # Loop through the list until we've collected all numbers from 1 to k.
    for num <- reversed_nums do
      # Increment operations count.
      ops = ops + 1

      # Add the number to the set of collected numbers if it's within the range [1, k].
      collected = if num <= k, do: MapSet.put(collected, num), else: collected

      # Stop if we've collected all numbers from 1 to k.
      if MapSet.size(collected) == k, do: break, else: nil
    end

    # Return the operations count.
    ops
  end
end"
elixir,compile_error,"error: cannot invoke remote function MapSet.member?/2 inside guards
Line 9:   Solution.min_operations/4
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)
    (elixir 1.15.7) expanding macro: Kernel.and/2
Line 9:     Solution.min_operations/4",../questions/Easy\minimum-operations-to-collect-elements\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec min_operations([integer], integer) :: integer
  def min_operations(nums, k) do
    min_operations(Enum.reverse(nums), k, MapSet.new(), 0)
  end

  defp min_operations([], _k, _collected, ops), do: ops

  defp min_operations([num | rest], k, collected, ops) when num <= k and not MapSet.member?(collected, num) do
    if MapSet.size(collected) + 1 == k do
      ops + 1
    else
      min_operations(rest, k, MapSet.put(collected, num), ops + 1)
    end
  end

  defp min_operations([_num | rest], k, collected, ops) do
    min_operations(rest, k, collected, ops + 1)
  end
end"
elixir,compile_error,"** (ArgumentError) cannot invoke defp/2 inside function/macro
    (elixir 1.15.7) lib/kernel.ex:6593: Kernel.assert_no_function_scope/3
    (elixir 1.15.7) lib/kernel.ex:5202: Kernel.define/4
    (elixir 1.15.7) expanding macro: Kernel.defp/2
Line 5:     Solution.min_length/1",../questions/Easy\minimum-string-length-after-removing-substrings\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec min_length(s :: String.t) :: integer
  def min_length(s) do
    # Define a recursive helper function to remove ""AB"" and ""CD"" iteratively
    defp remove_substrings(str) do
      # Try to remove ""AB"" and ""CD"" from the string
      new_str = String.replace(str, ""AB"", """")
      |> String.replace(""CD"", """")

      # If the string changes, call recursively, else return the current string
      if new_str != str do
        remove_substrings(new_str)
      else
        new_str
      end
    end

    # Call the helper with the initial string
    final_str = remove_substrings(s)

    # Return the length of the resulting string
    String.length(final_str)
  end
end"
elixir,compile_error,"error: unsupported option :else given to for
Line 4:   Solution.minimum_sum/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Easy\minimum-sum-of-mountain-triplets-i\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec minimum_sum(nums :: [integer]) :: integer
  def minimum_sum(nums) do
    left_mins = for j <- 1..(length(nums) - 2), into: %{}, do: {j, Enum.min(for i <- 0..(j-1), nums[i] < nums[j], do: nums[i], else: [])}
    right_mins = for j <- 1..(length(nums) - 2), into: %{}, do: {j, Enum.min(for k <- (j+1)..(length(nums)-1), nums[k] < nums[j], do: nums[k], else: [])}

    nums
    |> Enum.with_index()
    |> Enum.reduce_while({:infinity, nil}, fn {num, j}, {min_sum, _} ->
      if Map.has_key?(left_mins, j) and Map.has_key?(right_mins, j) and left_mins[j] != [] and right_mins[j] != [],
      do: {:halt, {left_mins[j] + num + right_mins[j], j}},
      else: {:cont, {min_sum, nil}}
    end)
    |> case do
      {:infinity, _} -> -1
      {min_sum, _} -> min_sum
    end
  end
end"
elixir,compile_error,"warning: variable ""left"" is unused (if the variable is not meant to be used, prefix it with an underscore)
Line 11:   Solution.minimum_sum/1
error: undefined variable ""left""
Line 13:   Solution.minimum_sum/1
error: undefined variable ""left""
Line 14:   Solution.minimum_sum/1
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Easy\minimum-sum-of-mountain-triplets-i\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec minimum_sum(nums :: [integer]) :: integer
  def minimum_sum(nums) do
    left_min = Enum.scan(nums, fn x, acc -> if acc == nil, do: x, else: min(x, acc) end)
    right_min = Enum.scan(Enum.reverse(nums), fn x, acc -> if acc == nil, do: x, else: min(x, acc) end)
               |> Enum.reverse()

    Enum.with_index(nums)
    |> Enum.reduce(-1, fn {num, idx}, acc ->
      if idx == 0 or idx == length(nums) - 1, do: acc, else:
        left = Enum.at(left_min, idx - 1)
        right = Enum.at(right_min, idx + 1)
        if num > left and num > right do
          sum = left + num + right
          if acc == -1, do: sum, else: min(acc, sum)
        else
          acc
        end
    end)
  end
end"
elixir,compile_error,"warning: variable ""longest_seq"" is unused (there is a variable with the same name in the context, use the pin operator (^) to match on it or prefix this variable with underscore if it is not meant to be used)
Line 12:   Solution.missing_integer/1
warning: variable ""sum"" is unused (there is a variable with the same name in the context, use the pin operator (^) to match on it or prefix this variable with underscore if it is not meant to be used)
Line 11:   Solution.missing_integer/1
error: undefined function while/3 (expected Solution to define such a function or for it to be imported, but none are available)
Line 31:   Solution.while/2
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Easy\smallest-missing-integer-greater-than-sequential-prefix-sum\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec missing_integer(nums :: [integer]) :: integer
  def missing_integer(nums) do
    # Initialize variables for the longest sequence and its sum
    longest_seq = 0
    sum = 0

    # Calculate the sum of the longest sequential prefix
    Enum.reduce(nums, 0, fn x, prev ->
      if prev == 0 or x == prev + 1 do
        sum = sum + x
        longest_seq = longest_seq + 1
        x
      else
        sum
      end
    end)

    # Adjust the sum if the entire sequence is sequential
    sum = if longest_seq == length(nums), do: Enum.sum(Enum.slice(nums, 0, longest_seq)), else: Enum.sum(Enum.slice(nums, 0, longest_seq - 1))

    # Find the smallest missing integer greater than or equal to the sum
    missing_integer = sum + 1
    while Enum.member?(nums, missing_integer) do
      missing_integer = missing_integer + 1
    end
    missing_integer
  end

  defp while(condition, do: block) do
    if condition, do: block.() |> while(condition, do: block)
  end
end"
elixir,compile_error,"Line 11: Char 5: ** (SyntaxError) syntax error before: rescue. ""rescue"" is a reserved word in Elixir and therefore its usage is limited. For instance, it can't be used as a variable or be defined nor invoked as a regular function
    |
 11 |     rescue
    |     ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Easy\smallest-missing-integer-greater-than-sequential-prefix-sum\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec missing_integer(nums :: [integer]) :: integer
  def missing_integer(nums) do
    # Find the longest sequential prefix and its sum
    {longest_seq_sum, _} = Enum.reduce(nums, {0, nums |> hd() - 1}, fn x, {sum, last} ->
      if x == last + 1 do
        {sum + x, x}
      else
        throw :break
      end
    rescue
      _ -> {sum, last}
    end)

    # Find the smallest missing integer
    missing_integer = Enum.find(longest_seq_sum + 1..50, fn x ->
      not Enum.member?(nums, x)
    end)

    missing_integer
  end
end"
elixir,compile_error,"error: spec for undefined function max_sum/2
  solution.ex:2
** (CompileError) solution.ex: cannot compile file (errors have been logged)
    (stdlib 5.1.1) lists.erl:1594: :lists.foldl/3",../questions/Hard\apply-operations-on-array-to-maximize-sum-of-squares\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec max_sum(nums :: [integer], k :: integer) :: integer do
    nums
    |> Enum.map(&(&1 * &1))
    |> Enum.sort(&>/2)
    |> Enum.take(k)
    |> Enum.sum()
    |> rem(1_000_000_007)
  end
end"
elixir,compile_error,"error: undefined function while/2 (expected Solution to define such a function or for it to be imported, but none are available)
Line 10:   Solution.max_frequency_score/2
** (CompileError) solution.ex: cannot compile module Solution (errors have been logged)",../questions/Hard\apply-operations-to-maximize-frequency-score\responses\Elixir\response_elixir_0_failed.json,"defmodule Solution do
  @spec max_frequency_score(nums :: [integer], k :: integer) :: integer
  def max_frequency_score(nums, k) do
    nums
    |> Enum.sort()
    |> Enum.reduce({0, 0, 0}, fn x, {max_freq, freq, sum} ->
      freq = freq + 1
      sum = sum + x

      while freq > 1 and sum + k < x * freq do
        sum = sum - Enum.at(nums, -freq)
        freq = freq - 1
      end

      max_freq = max(max_freq, freq)
      {max_freq, freq, sum}
    end)
    |> elem(0)
  end
end"
elixir,compile_error,"Line 10: Char 12: ** (SyntaxError) syntax error before: '='
    |
 10 |         k += nums[right - 1] - nums[left - 1]
    |            ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Hard\apply-operations-to-maximize-frequency-score\responses\Elixir\response_elixir_1_failed.json,"defmodule Solution do
  @spec max_frequency_score(nums :: [integer], k :: integer) :: integer
  def max_frequency_score(nums, k) do
    nums = Enum.sort(nums)
    max_freq = 1
    left = 1

    for right <- 2..length(nums) do
      while left < right and k < (nums[right - 1] - nums[left - 1]) * (right - left) do
        k += nums[right - 1] - nums[left - 1]
        left += 1
      end
      k -= (nums[right - 1] - nums[left - 1]) * (right - left)
      max_freq = max(max_freq, right - left + 1)
    end

    max_freq
  end
end"
elixir,compile_error,"Line 11: Char 12: ** (SyntaxError) syntax error before: '='
    |
 11 |       sum += nums[right - 1]
    |            ^
    (elixir 1.15.7) lib/kernel/parallel_compiler.ex:377: anonymous fn/5 in Kernel.ParallelCompiler.spawn_workers/8",../questions/Hard\apply-operations-to-maximize-frequency-score\responses\Elixir\response_elixir_2_failed.json,"defmodule Solution do
  @spec max_frequency_score(nums :: [integer], k :: integer) :: integer
  def max_frequency_score(nums, k) do
    nums = Enum.sort(nums)
    len = length(nums)
    max_freq = 0
    sum = 0
    left = 1

    for right <- 1..len do
      sum += nums[right - 1]
      while sum + k < nums[right - 1] * (right - left + 1) do
        sum -= nums[left - 1]
        left += 1
      end
      max_freq = max(max_freq, right - left + 1)
    end

    max_freq
  end
end"
